MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM
62-67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,302,2,1,1992,32,145,0.868,0.404,0.596
62-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,2,1959,340.5,195,0.972,1,0
62-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,2,1956,348.5,186,0.938,1,0
62-70,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,6,0,0,0,1,210,2,1,1958,396.5,201,0.976,0.857,0.143
62-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,1,1963,446,234,0.41,0.988,0.012
62-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,1,2003,397,201,0.806,0.972,0.028
62-73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,97,2,1,2003,386,201,0.979,1,0
62-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2,4,1972,472,320,0.995,1,0
62-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,121,1,1,1964,544,118,0.992,1,0
62-76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,205,1,1,1962,530,117,0.995,1,0
62-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,1964,485,109,0.991,1,0
62-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,1964,465,111,1,1,0
62-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,124,2,1,2005,53,201,0.952,0.339,0.661
62-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,3,1971,416,305,0.98,1,0
62-81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,127,2,4,1974,449,335,0.961,1,0
62-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,3,1977,314,260,0.9,1,0
62-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,3,1975,314,249,1,0.971,0.029
62-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,4,1978,365,340.5,0.979,0.833,0.167
62-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,1,1973,230,125,0.992,1,0
62-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,1,1958,245,110,1,1,0
62-87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,64,1,1,1955,390,105,0.953,1,0
62-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1,1,2008,55,201,0.972,0.032,0.968
62-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1952,434,60,1,1,0
62-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,1,1983,100.5,181.5,0.94,0.22,0.78
62-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,2,1,1959,254,169,0.972,0.645,0.355
62-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,1,1955,336.5,159,0.984,0.94,0.06
62-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,1,1965,279,208,0.89,0.716,0.284
63-67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,236,2,1,1968,605.5,201,0.419,1,0
63-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,2,1963,348,201,0.911,0.881,0.119
63-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,125,2,2,1960,349,201,0.872,0.952,0.048
63-70,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0,0.25,0,2,1,2.5,0,0,198,2,2,1959,314,201,0.949,1,0
63-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,2,1958,411.5,194,0.738,0.981,0.019
63-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,2006,428,201,0.606,0.558,0.442
63-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2,1,1973,452,213,0.916,0.99,0.01
63-74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,166,1,1,1966,545,117,0.982,1,0
63-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,1,1960,530,117,0.971,0.988,0.012
63-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,1,1965,472,110,0.994,1,0
63-77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,192,2,2,1971,464,256,0.995,1,0
63-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,2,1968,385,244,0.982,1,0
63-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,149,2,3,1968,365,250,0.933,1,0
63-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5,1,1992.5,7462,331,0,1,0
63-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1997,32461,5613,0,1,0
63-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,3,1981,304,256,0.989,1,0
63-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,2,1,1983,114,255,0.95,0.462,0.538
63-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,3,1977,318.5,276,0.906,0.585,0.415
63-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,1969,237,219,0.96,0.859,0.141
63-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,2,1,1989,39,303,0.652,0.328,0.672
63-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,1956,418,171,0.947,1,0
63-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,1,2001,60.5,190,0.912,0.276,0.724
63-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1,1,1953,385,86,0.957,0.739,0.261
63-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1,1,1971,251,131,0.977,0.516,0.484
63-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,2,1967,284,215,0.977,0.856,0.144
63-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2,3,1965,313,318,1,0.851,0.149
63-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,1,1997,180,435,0.906,0.434,0.566
64-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,2,1955.5,469,179,1,1,0
64-68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,234,2,1,1967,302,199.5,0.88,0.748,0.252
64-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.5,0.5,1.5,261,2,1,1968,244,209,0.893,0.613,0.387
64-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,2,2,1961.5,336.5,193,0.887,0.961,0.039
64-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,2,2,1957,409,167,0.94,0.993,0.007
64-72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,144,2,1,1966,353,202,0.521,0.764,0.236
64-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1967,351,225,0.778,1,0
64-74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,213,1,1,1967,478,144,0.915,0.69,0.31
64-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2,2,1967,368,238,1,0.958,0.042
64-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,1972,441,133,0.96,1,0
64-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2,4,1973,454,324,1,1,0
64-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,4,1970,441,305,0.92,0.908,0.092
64-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,1,1968,1138,578,0.403,1,0
64-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,1966,2788,913,0.053,1,0
64-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,1,2016,36.5,201,0.698,0.267,0.733
64-82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,142,1,1,1997,98,201,0.972,0.43,0.57
64-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,2,1,2003,32,201,0.621,0.005,0.995
64-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,2,1,1992,62,335,0.807,0.027,0.973
64-85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,235,2,1,1990,73,201,0.932,0.413,0.587
64-86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,80,1,1,1957,440,102,0.913,1,0
64-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,1,1992,247,129,0.984,0.74,0.26
64-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,206,1,1,2002,48.5,185,0.961,0.272,0.728
64-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1,1,1951,379,86,0.962,0.995,0.005
64-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,1954,262,187,0.969,0.872,0.128
64-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2,2,1957,251,184,0.993,0.955,0.045
64-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,1957,244,183.5,1,0.92,0.08
64-93,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0,0.667,0,1,0,0,0,0,94,2,1,1970.5,238,201,0.979,0.564,0.436
65-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,1,1955.5,422.5,127,0.976,0.863,0.137
65-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,91,2,2,1963,285,201,0.912,0.846,0.154
65-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2,2,1953,421,169,0.996,0.983,0.017
65-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2,2,1958,407,167,0.953,1,0
65-72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,106,2,2,1965,418,222,0.66,0.981,0.019
65-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,1,1968,697,325,0.049,1,0
65-74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,11,1,1,1981,2557,278,0,0.818,0.182
65-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,1,1973,316,250,0.955,0.782,0.218
65-76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,251,2,1,1973,336,146,0.996,1,0
65-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,4,1974,531.5,372,0.791,0.988,0.012
65-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,1,1969.5,1115,429.5,0.016,0.828,0.172
65-79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35,2,1,1967,2182,410,0,0.943,0.057
65-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,1,1987,391,527,0.662,0.541,0.459
65-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,44,2,1,1987,152,207.5,0.773,0.455,0.545
65-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1978.5,6823.5,6302,0,0.75,0.25
65-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1,1988,52,355,0.965,0.153,0.847
65-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,1,1960,595,167,0.961,1,0
65-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,1,1957,435,101,0.985,1,0
65-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,1,1979,463,114.5,0.963,1,0
65-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1968,15735,201,0.333,1,0
65-89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.5,0.5,1.5,0,1,327,1,1,1968,217,199,0.966,0.547,0.453
65-90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,213,2,2,1953,314,186,0.977,0.958,0.042
65-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,2,1,1955,232,197,0.895,0.77,0.23
65-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,2,2,1954,215.5,195.5,0.976,0.897,0.103
65-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,1,1985,381,137,0.932,0.919,0.081
66-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,1,1967,271.5,178,0.978,0.708,0.292
66-69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,191,2,2,1955,395,190,0.906,1,0
66-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2,2,1957,408,171,0.99,1,0
66-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,2,1960.5,344,200,0.972,1,0
66-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,2,1964,301,219,0.915,1,0
66-73,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2,0,0.5,0,1,85,2,2,1969,446,530,0.647,1,0
66-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1974,7399.5,2099.5,0,1,0
66-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1984,3518,701.5,0.208,1,0
66-76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,194,2,1,1989,371.5,255,0.923,0.686,0.314
66-77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,95,2,1,1999,392,180,0.916,1,0
66-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,1,1976,1530.5,523.5,0.155,0.845,0.155
66-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1,1984,232,190,0.8,0.353,0.647
66-80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,873,2,1,1987,80,201,0.901,0.134,0.866
66-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2,2,1968,269,219,0.971,0.931,0.069
66-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,1985,142,460,1,0.478,0.522
66-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,1973,309.5,125,0.885,1,0
66-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,2,1965,333.5,237,0.959,1,0
66-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,2,1962,340,222,0.983,1,0
66-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,1958,419,130.5,0.979,1,0
66-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,2,1962,282,219,0.885,1,0
66-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,182,2,1,1958,336.5,146,0.995,0.984,0.016
66-89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,246,2,1,1957,286,186,0.89,0.866,0.134
66-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2,2,1954,232,195,0.951,0.846,0.154
66-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,2,2,1957,209,195,0.961,0.915,0.085
66-92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,196,2,2,1957,242,189,0.98,0.832,0.168
66-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,1,2001,78,201,0.861,0.211,0.789
67-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,1957,543,156,0.974,1,0
67-69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,176,2,2,1954,441,188.5,0.926,1,0
67-70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,212,2,1,1958,385.5,149,0.991,0.934,0.066
67-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,1,1958,489,150,0.993,1,0
67-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,1,1958,236,115,0.974,1,0
67-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,1970,546,201,0.08,1,0
67-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1981.5,14704,418,0,1,0
67-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,2005,67,201,0.647,0.382,0.618
67-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,1,1999,545,201,0.513,0.913,0.087
67-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,1,1993,137,201,0.945,0.277,0.723
67-79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,459,2,1,1986,81,201,0.985,0.133,0.867
67-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2,1,1976,274,198,0.993,0.819,0.181
67-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,1,1969,323.5,205,0.933,1,0
67-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1987,5918,201,0,1,0
67-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,2,1969,304,224,0.941,1,0
67-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,1966,389,233,0.949,1,0
67-85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,131,2,1,1965,311,234,0.901,0.672,0.328
67-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,2,1959,361,203,1,1,0
67-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,2,1961,302,204,0.944,1,0
67-88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0,0,155,2,1,1963,317,201,0.994,0.832,0.168
67-89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,164,2,2,1963,289,201,0.89,0.927,0.073
67-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,2,1961,269,203,0.986,0.946,0.054
67-91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,269,2,2,1958,279,186,0.981,0.892,0.108
67-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1,1,2003,76.5,201,0.983,0.374,0.626
67-93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,95,2,2,1958,224,201,0.968,0.747,0.253
68-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,1935,741,164,1,1,0
68-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2,1,1959,393.5,186.5,0.973,0.86,0.14
68-70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,299,2,1,1959,460,148,0.98,1,0
68-71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,169,2,1,1962,397,119,0.976,1,0
68-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,2,2,1966,303,217,0.976,0.98,0.02
68-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,2,1967,306,217,0.967,0.935,0.065
68-74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,0,1,0,1,37,2,2,1967,353,223,1,1,0
68-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1971.5,2171.5,201,0,0.9,0.1
68-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1987,7560,1380,0,1,0
68-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,1,2004,96,201,0.901,0.305,0.695
68-78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,270,2,1,1998,179.5,150,0.989,0.481,0.519
68-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,1,1986,316,132,0.863,1,0
68-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,1978,273,116,0.971,1,0
68-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1975,6823.5,3210,0,1,0
68-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1975,11052,4644,0,1,0
68-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,1964,339.5,163,0.636,1,0
68-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,1,1964,330,160,1,1,0
68-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2,2,1962,334,222,1,1,0
68-86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,113,2,1,1964,264,149,0.779,0.965,0.035
68-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2,1,1981,282,178,0.988,0.89,0.11
68-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,206,2,3,1967,217.5,208,0.985,0.995,0.005
68-89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,274,2,2,1965,239.5,201,0.967,0.989,0.011
68-90,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0,0.667,0,1,0,1,0,1,221,2,2,1965,276,210,0.932,1,0
68-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,2,2,1964,210,201,0.988,0.752,0.248
68-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,2,1,1962.5,141,201,0.983,0.59,0.41
68-93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,226,2,2,1963,175,201,0.96,0.69,0.31
69-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,1,1959,372,148,0.993,1,0
69-70,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,4.5,0,0,0,0,192,2,1,1960.5,474,148,0.948,0.927,0.073
69-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1,1,1964,439,119,0.994,1,0
69-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2,2,1967,302,217,0.983,1,0
69-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,2,2,1969,303,217,0.986,1,0
69-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,2,2,1965,332,201,0.981,1,0
69-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,1969,2013,351,0,0.895,0.105
69-76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,11,2,1,1968,3372,201,0,1,0
69-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2000,14813,201,0,1,0
69-78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,10,1,1,1995.5,13782,4756,0,1,0
69-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1987,7773,2621,0,1,0
69-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1983,5020,1740,0,0.846,0.154
